ID,名称,属性,LV,Cost,HP,耐弾,耐ビ,耐格,射補,格補,スピ,高速移動,スラ,旋回地上,旋回宇宙,再出撃時間,スロ近,スロ中,スロ遠,"格闘判定力(0,1,2)",盾,装飾,IMG
MSY07202,ザク・マシーナリー（EB）,支援,2,550,16500,20,26,10,46,11,120,190,70,69,78,14,9,14,17,0,0,0,MSY07201.png
MSY07301,ザメル,支援,1,500,19000,24,24,6,50,0,125,190,70,54,-1,14,5,15,16,0,0,0,MSY07301.png
MSY07302,ザメル,支援,2,550,21000,26,26,8,55,0,125,190,70,54,-1,14,7,16,18,0,0,0,MSY07301.png
MSY07303,ザメル,支援,3,600,23000,28,28,10,60,0,125,190,70,54,-1,14,7,17,20,0,0,0,MSY07301.png
MSY07304,ザメル,支援,4,650,25000,30,30,12,65,0,125,190,70,54,-1,14,8,18,22,0,0,0,MSY07301.png
MSY07305,ザメル,支援,5,700,27000,32,32,14,70,0,125,190,70,54,-1,14,9,19,24,0,0,0,MSY07301.png
MSY07401,ジムⅢパワードFA,支援,1,500,18000,20,24,22,25,15,115,185,70,60,69,14,8,17,11,0,0,0,MSY07401.png
MSY07402,ジムⅢパワードFA,支援,2,550,19500,29,34,31,29,18,115,185,70,60,69,14,9,19,12,0,0,0,MSY07401.png
MSY07501,ジャムル・フィン,支援,1,500,19000,21,21,16,39,11,115,170,180,57,60,14,9,12,15,0,0,0,MSY07501.png
MSY07502,ジャムル・フィン,支援,2,550,21000,23,23,18,43,14,120,180,70,57,60,14,10,14,16,0,0,0,MSY07501.png
MSY07601,ズサ,支援,1,500,17500,16,24,8,51,9,130,175,65,63,57,14,4,26,6,0,0,0,MSY07601.png
MSY07602,ズサ,支援,2,550,19000,18,27,9,55,11,130,175,65,63,57,14,5,28,7,0,0,0,MSY07601.png
MSY07603,ズサ,支援,3,600,20500,20,30,10,57,13,130,175,65,63,57,14,6,30,8,0,0,0,MSY07601.png
MSY07604,ズサ,支援,4,650,22000,22,33,11,60,15,130,175,65,63,57,14,7,32,9,0,0,0,MSY07601.png
MSY07701,ドム・ノーミーデス,支援,1,500,21500,15,20,25,38,12,125,175,70,42,-1,14,4,14,18,0,0,0,MSY07701.png
MSY07702,ドム・ノーミーデス,支援,2,550,23000,17,22,27,41,14,125,175,70,42,-1,14,4,16,20,0,0,0,MSY07701.png
MSY07801,ネティクス,支援,1,500,16000,18,26,16,40,10,125,190,65,57,64,14,7,14,15,0,1,0,MSY07801.png
MSY07901,ネモⅢ,支援,1,500,17000,18,18,18,43,7,120,170,60,57,66,14,5,14,17,0,0,0,MSY07901.png
MSY07902,ネモⅢ,支援,2,550,19000,20,20,20,50,9,125,175,60,57,66,14,6,16,18,0,0,0,MSY07901.png
MSY07903,ネモⅢ,支援,3,600,21000,22,22,22,55,11,120,170,60,57,66,14,7,18,19,0,0,0,MSY07901.png
MSY08001,フルアーマーガンダム［タイプB］,支援,1,500,17000,23,23,8,43,7,100,170,40,57,63,14,6,14,16,0,0,0,MSY08001.png
MSY08002,フルアーマーガンダム［タイプB］,支援,2,550,18500,25,25,10,46,9,100,170,40,57,63,14,7,15,18,0,0,0,MSY08001.png
MSY08003,フルアーマーガンダム［タイプB］,支援,3,600,20500,27,27,12,49,11,100,170,40,57,63,14,8,16,20,0,0,0,MSY08001.png
MSY08004,フルアーマーガンダム［タイプB］,支援,4,650,22000,29,29,14,52,13,100,170,40,57,63,14,9,17,22,0,0,0,MSY08001.png
MSY08101,プロト・スタークジェガン,支援,1,500,18000,28,28,10,30,10,120,190,70,60,69,14,7,16,13,0,0,0,MSY08101.png
MSY08102,プロト・スタークジェガン,支援,2,550,20000,30,30,12,35,12,125,190,75,60,69,14,8,18,14,0,0,0,MSY08101.png
MSY08103,プロト・スタークジェガン,支援,3,600,22000,32,32,14,40,14,120,190,70,60,69,14,9,20,15,0,0,0,MSY08101.png
MSY08104,プロト・スタークジェガン,支援,4,650,24000,34,34,16,45,16,120,190,70,60,69,14,10,22,16,0,0,0,MSY08101.png
MSY08201,ロト,支援,1,500,16000,28,16,10,40,10,120,180,160,60,69,14,10,14,12,0,0,0,MSY08201.png
MSY08202,ロト,支援,2,550,17500,30,18,12,45,12,120,160,70,60,69,14,11,16,14,0,0,0,MSY08201.png
MSY08301,アドバンスド・ヘイズル,支援,1,550,16000,24,24,18,30,25,110,170,45,60,63,14,10,9,21,0,1,0,MSY08301.png
MSY08302,アドバンスド・ヘイズル,支援,2,600,17500,26,26,20,34,28,110,170,45,60,63,14,11,10,23,0,1,0,MSY08301.png
MSY08401,アルス・ジャジャ,支援,1,550,20000,13,23,24,35,20,130,200,65,66,75,14,14,10,16,1,0,0,MSY08401.png
MSY08402,アルス・ジャジャ,支援,2,600,22000,14,26,26,39,23,130,200,65,66,75,14,16,10,18,1,0,0,MSY08401.png
MSY08501,ガンダム試作2号機［MLRS］,支援,1,550,14000,26,26,8,45,10,130,190,75,57,52.4,14,8,16,20,0,1,0,MSY08501.png
MSY08502,ガンダム試作2号機［MLRS］,支援,2,600,15000,28,28,10,50,10,135,195,80,57,52.4,14,9,17,22,0,1,0,MSY08501.png
MSY08503,ガンダム試作2号機［MLRS］,支援,3,650,16000,30,30,12,60,10,130,190,75,57,52.4,14,11,19,24,0,1,0,MSY08501.png
MSY08504,ガンダム試作2号機［MLRS］,支援,4,700,18500,32,32,14,65,10,130,190,75,57,52.4,14,13,21,26,0,1,0,MSY08501.png
MSY08601,ガンダム試作4号機,支援,1,550,16000,24,24,12,45,10,130,190,75,57,64,14,7,16,17,0,1,0,MSY08601.png
MSY08602,ガンダム試作4号機,支援,2,600,17500,26,26,14,48,12,130,190,75,57,64,14,8,17,19,0,1,0,MSY08601.png
MSY08603,ガンダム試作4号機,支援,3,650,19000,28,28,16,55,14,130,190,75,57,64,14,9,18,21,0,1,0,MSY08601.png
MSY08604,ガンダム試作4号機,支援,4,700,20500,30,30,18,60,16,130,190,75,57,64,14,12,20,25,0,1,0,MSY08601.png
MSY08701,ギラ・ドーガ［重武装仕様］,支援,1,550,19500,33,33,0,45,10,115,175,75,60,69,14,6,15,19,0,0,○,MSY08701.png
MSY08702,ギラ・ドーガ［重武装仕様］,支援,2,600,21000,36,36,0,50,12,120,175,80,60,69,14,7,17,20,0,0,○,MSY08701.png
MSY08703,ギラ・ドーガ［重武装仕様］,支援,3,650,23500,39,39,0,55,14,115,175,75,60,69,14,8,19,21,0,0,○,MSY08701.png
MSY08704,ギラ・ドーガ［重武装仕様］,支援,4,700,25000,42,42,0,60,16,115,175,75,60,69,14,9,21,22,0,0,○,MSY08701.png
MSY08801,ジェダキャノン,支援,1,550,19500,22,24,20,32,17,125,200,50,60,69,14,11,16,13,1,0,0,MSY08801.png
MSY08802,ジェダキャノン,支援,2,600,20500,24,26,22,35,21,125,200,50,60,69,14,12,18,14,1,0,0,MSY08801.png
MSY08901,シスクード,支援,1,550,21000,20,24,20,37,18,120,185,70,60,69,14,13,14,13,0,0,0,MSY08901.png
MSY08902,シスクード,支援,2,600,23000,22,26,22,40,22,120,185,70,60,69,14,14,15,15,0,0,0,MSY08901.png
MSY09001,シュツルム・ディアス［NZ仕様］,支援,1,550,19000,29,29,2,40,12,130,190,70,54,63,14,11,17,12,0,0,0,MSY09001.png
MSY09002,シュツルム・ディアス［NZ仕様］,支援,2,600,20000,31,31,2,43,14,135,190,75,54,63,14,11,20,13,0,0,0,MSY09001.png
MSY09003,シュツルム・ディアス［NZ仕様］,支援,3,650,21500,34,34,2,46,16,130,190,70,54,63,14,12,23,13,0,0,0,MSY09001.png
MSY09004,シュツルム・ディアス［NZ仕様］,支援,4,700,23500,37,37,2,55,18,130,190,70,54,63,14,13,26,13,0,0,0,MSY09001.png
MSY09101,スーパーガンダム,支援,1,550,18000,28,28,4,50,5,125,200,65,54,63,14,5,14,21,0,0,0,MSY09101.png
MSY09102,スーパーガンダム,支援,2,600,19500,30,30,6,55,5,125,200,65,54,63,14,6,15,23,0,0,0,MSY09101.png
MSY09103,スーパーガンダム,支援,3,650,21000,32,32,8,60,5,125,200,65,54,63,14,7,16,25,0,0,0,MSY09101.png
MSY09104,スーパーガンダム,支援,4,700,22500,34,34,10,70,5,125,200,65,54,63,14,8,17,27,0,0,0,MSY09101.png
MSY09201,ゼク・アイン［第2種兵装］,支援,1,550,19000,30,34,4,35,20,135,200,70,54,63,14,7,7,30,1,0,0,MSY09201.png
MSY09202,ゼク・アイン［第2種兵装］,支援,2,600,21000,32,36,6,38,22,135,200,70,54,63,14,9,9,32,1,0,0,MSY09201.png
MSY09203,ゼク・アイン［第2種兵装］,支援,3,650,23000,34,38,8,41,24,135,200,70,54,63,14,11,11,34,1,0,0,MSY09201.png
MSY09204,ゼク・アイン［第2種兵装］,支援,4,700,25000,36,40,10,44,26,135,200,70,54,63,14,13,13,36,1,0,0,MSY09201.png
MSY09301,零式弐型（AR）,支援,1,550,18000,12,36,12,25,30,120,190,70,69,-1,14,9,16,11,0,0,0,MSY09301.png
MSY09302,零式弐型（AR）,支援,2,600,19500,14,38,14,27,33,120,190,70,69,-1,14,11,19,13,0,0,0,MSY09301.png
MSY09401,パラス・アテネ,支援,1,550,22000,29,29,11,55,10,115,185,70,54,63,14,6,12,22,0,0,0,MSY09401.png
MSY09402,パラス・アテネ,支援,2,600,24000,31,31,13,60,10,115,185,70,54,63,14,7,13,24,0,0,0,MSY09401.png
MSY09403,パラス・アテネ,支援,3,650,26000,33,32,16,65,10,115,185,70,54,63,14,7,14,27,0,0,0,MSY09401.png
MSY09404,パラス・アテネ,支援,4,700,28000,35,33,19,70,10,115,185,70,54,63,14,7,15,30,0,0,0,MSY09401.png
MSY09501,フルアーマーガンダム7号機,支援,1,550,18000,21,21,18,41,14,125,185,65,57,64,14,10,18,12,0,2,0,MSY09501.png
MSY09502,フルアーマーガンダム7号機,支援,2,600,19500,23,23,20,50,16,125,185,65,57,64,14,11,19,14,0,2,0,MSY09501.png
MSY09503,フルアーマーガンダム7号機,支援,3,650,21000,25,25,22,55,18,125,185,65,57,64,14,14,21,18,0,2,0,MSY09501.png
MSY09504,フルアーマーガンダム7号機,支援,4,700,22500,27,27,24,66,20,125,185,65,57,64,14,16,23,20,0,2,0,MSY09501.png
MSY09601,リック・ディジェ,支援,1,550,20500,23,23,14,35,20,130,200,65,66,75,14,10,14,16,0,0,0,MSY09601.png
MSY09602,リック・ディジェ,支援,2,600,22000,25,25,16,39,23,130,200,65,66,75,14,11,16,17,0,0,0,MSY09601.png
MSY09701,ギラ・ズール（アンジェロ機）,支援,1,600,20000,20,35,17,50,10,120,190,70,63,69.8,15,8,17,19,0,1,0,MSY09701.png
MSY09702,ギラ・ズール（アンジェロ機）,支援,2,650,21500,22,38,18,54,13,120,190,70,63,69.8,15,10,18,20,0,1,0,MSY09701.png
MSY09801,ゲルググ・V・クサントス,支援,1,600,20000,28,28,10,35,25,130,205,75,69,78,15,16,17,15,1,1,0,MSY09801.png
MSY09802,ゲルググ・V・クサントス,支援,2,650,22000,30,30,12,39,28,130,205,75,69,78,15,17,19,17,1,1,0,MSY09801.png
MSY09901,ザクⅣ,支援,1,600,22000,25,25,30,35,25,140,205,70,66,75,15,13,15,16,1,0,○,MSY09901.png
MSY09902,ザクⅣ,支援,2,650,23500,27,27,32,39,28,140,205,70,66,75,15,14,16,18,1,0,○,MSY09901.png
MSY10001,ジェスタ・キャノン,支援,1,600,21000,36,36,6,43,5,120,185,60,63,72,15,9,20,15,1,0,0,MSY10001.png
MSY10002,ジェスタ・キャノン,支援,2,650,23000,38,38,8,50,5,125,185,65,63,72,15,10,22,16,1,0,0,MSY10001.png
MSY10003,ジェスタ・キャノン,支援,3,700,25000,40,40,10,57,5,120,185,60,63,72,15,11,24,17,1,0,0,MSY10001.png
MSY10101,ディジェ・アサルトパッケージ,支援,1,600,22000,23,23,20,40,20,125,205,70,72,-1,15,13,16,15,0,0,0,MSY10101.png
MSY10102,ディジェ・アサルトパッケージ,支援,2,650,23500,25,25,22,44,23,125,205,70,72,-1,15,14,18,16,0,0,0,MSY10101.png
MSY10201,デルタガンダム,支援,1,600,14500,15,31,20,40,30,120,185,195,63,66.9,15,13,16,16,0,2,0,MSY10201.png
MSY10202,デルタガンダム,支援,2,650,16000,17,33,22,45,33,120,195,65,63,66.9,15,14,18,17,0,2,0,MSY10201.png
MSY12701,バイアラン・カスタム2号機,支援,1,600,22000,20,36,10,45,15,135,215,80,#N/A,#N/A,#N/A,11,15,18,#N/A,#N/A,#N/A,MSY12701.png
MSY10301,ハンマ・ハンマ,支援,1,600,20500,13,24,29,37,22,125,195,60,66,75,15,9,20,15,0,0,0,MSY10301.png
MSY10302,ハンマ・ハンマ,支援,2,650,22000,15,26,31,40,24,130,190,65,66,75,15,12,22,16,0,0,0,MSY10301.png
MSY10303,ハンマ・ハンマ,支援,3,700,24500,17,28,33,50,26,135,190,70,66,75,15,13,24,17,0,0,0,MSY10301.png
MSY10401,メタス改,支援,1,600,19000,20,31,20,50,10,130,170,190,57,60,15,11,18,19,0,0,0,MSY10401.png
MSY10402,メタス改,支援,2,650,21000,22,32,22,55,12,130,190,70,57,60,15,13,19,21,0,0,0,MSY10401.png
MSY10501,リガズィード,支援,1,600,18000,28,24,14,32,28,130,170,190,66,66.9,15,13,17,14,0,1,0,MSY10501.png
MSY10502,リガズィード,支援,2,650,19500,30,26,16,36,31,130,170,70,66,66.9,15,14,19,15,0,1,0,MSY10501.png
MSY10601,陸戦用百式改,支援,1,600,17500,30,32,10,30,20,135,190,60,72,-1,15,12,17,15,0,1,0,MSY10601.png
MSY10602,陸戦用百式改,支援,2,650,19000,34,36,12,34,23,135,190,70,72,-1,15,13,19,16,0,1,0,MSY10601.png
MSY10701,量産型νガンダム［F・F装備］,支援,1,600,19000,24,24,18,36,24,130,200,70,69,78,15,11,18,15,0,0,0,MSY10701.png
MSY10702,量産型νガンダム［F・F装備］,支援,2,650,21000,26,26,20,40,27,130,200,70,69,78,15,12,20,16,0,0,0,MSY10701.png
MSY10801,FAガンダムMk-Ⅲ,支援,1,600,19000,28,28,10,45,15,125,185,75,66,75,15,10,14,20,0,0,0,MSY10801.png
MSY10802,FAガンダムMk-Ⅲ,支援,2,650,21000,31,31,10,50,18,125,185,75,66,75,15,10,15,23,0,0,0,MSY10801.png
MSY10901,FAZZ,支援,1,600,21000,35,35,5,50,0,95,180,70,48,57,15,6,17,21,0,0,0,MSY10901.png
MSY10902,FAZZ,支援,2,650,23000,37,38,12,53,2,95,180,70,48,57,15,8,19,24,0,0,0,MSY10901.png
MSY10903,FAZZ,支援,3,700,25000,40,40,20,62,4,95,180,70,48,57,15,10,21,27,0,0,0,MSY10901.png
MSY11001,ΖプラスC1型,支援,1,600,19000,27,27,12,45,25,125,175,190,66,69,15,9,20,15,0,0,0,MSY11001.png
MSY11002,ΖプラスC1型,支援,2,650,21000,29,29,14,50,25,130,190,70,66,69,15,11,23,18,0,0,0,MSY11001.png
MSY11003,ΖプラスC1型,支援,3,700,23000,31,31,16,60,25,125,190,70,66,69,15,13,26,20,0,0,0,MSY11001.png
MSY11101,キャノンガン,支援,1,650,23000,12,34,32,30,35,135,210,65,75,84,15,15,18,15,1,0,0,MSY11101.png
MSY11201,ゲーマルク,支援,1,650,25000,25,29,16,45,15,105,190,60,54,63,15,9,13,26,0,0,0,MSY11201.png
MSY11202,ゲーマルク,支援,2,700,27000,27,32,20,60,15,105,190,60,54,63,15,9,15,28,0,0,0,MSY11201.png
MSY11301,ジェスタ［シェザール隊仕様B］,支援,1,650,18000,33,33,6,20,15,125,190,65,60,69,15,10,18,20,0,0,0,MSY11301.png
MSY11302,ジェスタ［シェザール隊仕様B］,支援,2,700,19500,36,36,6,30,17,125,190,65,60,69,15,11,19,22,0,0,0,MSY11301.png
MSY11401,シルヴァ・バレト・サプレッサー,支援,1,650,24000,25,40,12,50,15,130,210,65,63,72,15,10,20,18,1,0,0,MSY11401.png
MSY11402,シルヴァ・バレト・サプレッサー,支援,2,700,26000,27,42,14,54,18,130,210,65,63,72,15,11,22,19,1,0,0,MSY11401.png
MSY11501,フルアーマー百式改,支援,1,650,20500,32,32,28,30,20,115,190,60,66,75,15,10,22,16,0,0,0,MSY11501.png
MSY11502,フルアーマー百式改,支援,2,700,22500,34,34,30,40,22,120,190,65,66,75,15,13,26,20,0,0,0,MSY11501.png
MSY11601,ヤクト・ドーガ（QA）,支援,1,650,23000,30,30,10,50,0,125,190,65,66,75,15,10,20,18,0,0,0,MSY11601.png
MSY11602,ヤクト・ドーガ（QA）,支援,2,700,25000,32,33,12,55,2,125,190,65,66,75,15,10,22,20,0,0,0,MSY11601.png
MSY11701,リゼルC型［DbU装備］,支援,1,650,20000,26,26,20,55,10,135,190,200,63,64,15,12,20,16,0,2,0,MSY11701.png
MSY11702,リゼルC型［DbU装備］,支援,2,700,21500,28,28,22,60,12,135,200,75,63,64,15,13,21,18,0,2,0,MSY11701.png
MSY11801,量産型キュベレイ,支援,1,650,21500,25,25,22,40,25,135,185,70,66,75,15,10,18,20,0,0,0,MSY11801.png
MSY11802,量産型キュベレイ,支援,2,700,24500,27,27,25,45,27,140,185,70,66,75,15,11,20,22,0,0,0,MSY11801.png
MSY11901,Ζガンダム3号機B型,支援,1,650,16000,25,18,24,35,30,125,185,195,66,66.9,15,13,17,18,0,1,0,MSY11901.png
MSY12001,Ζガンダム［HML］,支援,1,650,16500,14,32,26,55,15,120,180,190,63,64,15,8,22,18,0,1,0,MSY12001.png
MSY12002,Ζガンダム［HML］,支援,2,700,18000,16,34,28,60,17,120,190,70,63,64,15,12,24,19,0,1,0,MSY12001.png
MSY12101,クシャトリヤ,支援,1,700,26000,42,42,20,50,20,140,220,75,66,75,16,12,24,16,1,0,0,MSY12101.png
MSY12201,ダグ・ドール,支援,1,700,26000,32,35,25,45,25,135,210,70,69,78,16,16,14,21,0,0,0,MSY12201.png
MSY12301,フルアーマーΖΖガンダム,支援,1,700,25000,36,32,20,45,25,110,200,60,66,75,16,14,18,20,0,0,0,MSY12301.png
MSY12401,ローゼン・ズール,支援,1,700,27000,24,30,24,38,32,145,220,80,75,84,16,17,20,15,0,0,0,MSY12401.png
MSY12501,MSN-04FF サザビー,支援,1,700,24000,26,32,32,40,30,125,210,75,69,78,16,13,19,20,0,0,0,MSY12501.png
MSY12601,νガンダム［HWS装備］,支援,1,700,20500,34,34,20,45,25,125,215,75,72,81,16,12,20,20,0,0,0,MSY12601.png
